date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:11:51	9385/9385	U-----	200	untouched ('OK')	text/html	etag:%2239d42b-24a9-cdca4c40%22	cwiki.apache.org/WW/how-do-i-add-i18n-to-a-ui-tag-like-the-textfield-tag.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-add-i18n-to-a-ui-tag-like-the-textfield-tag.html	(from cwiki.apache.org/WW/faqs.html)
15:11:52	8283/8283	U-----	200	untouched ('OK')	text/html	etag:%2239d490-205b-d15dd340%22	cwiki.apache.org/WW/how-to-support-utf-8-uriencoding-with-tomcat.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-to-support-utf-8-uriencoding-with-tomcat.html	(from cwiki.apache.org/WW/faqs.html)
15:11:52	8265/8265	U-----	200	untouched ('OK')	text/html	etag:%2239d528-2049-d8665cc0%22	cwiki.apache.org/WW/how-do-i-enable-encoding-in-my-forms.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-enable-encoding-in-my-forms.html	(from cwiki.apache.org/WW/faqs.html)
15:11:52	8039/8039	U-----	200	untouched ('OK')	text/html	etag:%2239d4d2-1f67-d4b45140%22	cwiki.apache.org/WW/can-i-add-i18n-outside-the-actions-context.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-i-add-i18n-outside-the-actions-context.html	(from cwiki.apache.org/WW/faqs.html)
15:11:52	10416/10416	U-----	200	untouched ('OK')	text/html	etag:%2239d40b-28b0-cbe20440%22	cwiki.apache.org/WW/what-are-the-default-variables-in-the-value-stack.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/what-are-the-default-variables-in-the-value-stack.html	(from cwiki.apache.org/WW/faqs.html)
15:11:52	7857/7857	U-----	200	untouched ('OK')	text/html	etag:%2239d443-1eb1-cf5706c0%22	cwiki.apache.org/WW/how-do-i-change-the-invalid-input-error-message-for-a-particular-field.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-change-the-invalid-input-error-message-for-a-particular-field.html	(from cwiki.apache.org/WW/faqs.html)
15:11:52	7121/7121	U-----	200	untouched ('OK')	text/html	etag:%2239d3f5-1bd1-ca73ce40%22	cwiki.apache.org/WW/why-is-the-application-logging-a-warning-that-the-compound-root-cannot-find-a-particular-object-with-a-particular-property.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-is-the-application-logging-a-warning-that-the-compound-root-cannot-find-a-particular-object-with-a-particular-property.html	(from cwiki.apache.org/WW/faqs.html)
15:11:52	8362/8362	U-----	200	untouched ('OK')	text/html	etag:%2239d4c9-20aa-d458c3c0%22	cwiki.apache.org/WW/how-can-i-put-a-string-literal-in-a-javascript-call-for-instance-in-an-onchange-attribute.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-can-i-put-a-string-literal-in-a-javascript-call-for-instance-in-an-onchange-attribute.html	(from cwiki.apache.org/WW/faqs.html)
15:11:52	9649/9649	U-----	200	untouched ('OK')	text/html	etag:%2239d473-25b1-d078f180%22	cwiki.apache.org/WW/how-to-escape-special-chars-in-resource-bundles.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-to-escape-special-chars-in-resource-bundles.html	(from cwiki.apache.org/WW/faqs.html)
15:11:52	7761/7761	U-----	200	untouched ('OK')	text/html	etag:%2257400b-1e51-5de03400%22	cwiki.apache.org/WW/why-do-the-form-tags-put-table-tags-around-controls.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-do-the-form-tags-put-table-tags-around-controls.html	(from cwiki.apache.org/WW/faqs.html)
15:11:53	8503/8503	U-----	200	untouched ('OK')	text/html	etag:%2239d55f-2137-dbbcdac0%22	cwiki.apache.org/WW/why-wont-the-if-tag-evaluate-a-one-char-string.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-wont-the-if-tag-evaluate-a-one-char-string.html	(from cwiki.apache.org/WW/faqs.html)
15:11:53	8029/8029	U-----	200	untouched ('OK')	text/html	etag:%2239d38f-1f5d-c9335f00%22	cwiki.apache.org/WW/why-does-freemarker-complain-that-theres-an-error-in-my-user-directive-when-i-used-jsp-tag.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-does-freemarker-complain-that-theres-an-error-in-my-user-directive-when-i-used-jsp-tag.html	(from cwiki.apache.org/WW/faqs.html)
15:11:53	6483/6483	U-----	200	untouched ('OK')	text/html	etag:%2239d483-1953-d0f30380%22	cwiki.apache.org/WW/can-an-action-tag-run-another-method-apart-from-the-default-execute-method.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-an-action-tag-run-another-method-apart-from-the-default-execute-method.html	(from cwiki.apache.org/WW/faqs.html)
15:11:53	7259/7259	U-----	200	untouched ('OK')	text/html	etag:%2239d4ff-1c5b-d66ed280%22	cwiki.apache.org/WW/why-didnt-my-action-tag-get-executed-when-i-have-validation-errors.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-didnt-my-action-tag-get-executed-when-i-have-validation-errors.html	(from cwiki.apache.org/WW/faqs.html)
15:11:53	7500/7500	U-----	200	untouched ('OK')	text/html	etag:%2239d371-1d4c-c84e7d40%22	cwiki.apache.org/WW/should-the-framework-call-getmodel-multiple-times-as-a-page-renders.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/should-the-framework-call-getmodel-multiple-times-as-a-page-renders.html	(from cwiki.apache.org/WW/faqs.html)
15:11:53	9030/9030	U-----	200	untouched ('OK')	text/html	etag:%2239d515-2346-d7817b00%22	cwiki.apache.org/WW/im-trying-to-run-the-example-in-the-tutorial-on-tomcat-and-it-cant-instantiate-the-velocityengine.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/im-trying-to-run-the-example-in-the-tutorial-on-tomcat-and-it-cant-instantiate-the-velocityengine.html	(from cwiki.apache.org/WW/faqs.html)
15:11:53	7794/7794	U-----	200	untouched ('OK')	text/html	etag:%2239d365-1e72-c8117440%22	cwiki.apache.org/WW/why-are-request-parameters-appended-to-our-hyperlinks.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-are-request-parameters-appended-to-our-hyperlinks.html	(from cwiki.apache.org/WW/faqs.html)
15:11:53	8808/8808	U-----	200	untouched ('OK')	text/html	etag:%2239d611-2268-467ba740%22	cwiki.apache.org/WW/can-we-use-jstl-with-the-framework.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-we-use-jstl-with-the-framework.html	(from cwiki.apache.org/WW/faqs.html)
15:11:53	9813/9813	U-----	200	untouched ('OK')	text/html	etag:%2239d610-2655-3a52dc40%22	cwiki.apache.org/WW/does-the-framework-integrate-with-hibernate.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/does-the-framework-integrate-with-hibernate.html	(from cwiki.apache.org/WW/faqs.html)
15:11:54	10822/10822	U-----	200	untouched ('OK')	text/html	etag:%2239d614-2a46-7f0c3e80%22	cwiki.apache.org/WW/can-we-use-acegi-security-with-the-framework.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-we-use-acegi-security-with-the-framework.html	(from cwiki.apache.org/WW/faqs.html)
15:11:54	10071/10071	U-----	200	untouched ('OK')	text/html	etag:%2239d3f0-2757-ca460780%22	cwiki.apache.org/WW/which-portal-servers-are-supported.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/which-portal-servers-are-supported.html	(from cwiki.apache.org/WW/faqs.html)
15:11:54	11443/11443	U-----	200	untouched ('OK')	text/html	etag:%2239d613-2cb3-547d7800%22	cwiki.apache.org/WW/how-can-we-schedule-quartz-jobs.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-can-we-schedule-quartz-jobs.html	(from cwiki.apache.org/WW/faqs.html)
15:11:54	7792/7792	U-----	200	untouched ('OK')	text/html	etag:%2239d4c5-1e70-d4498180%22	cwiki.apache.org/WW/how-to-build-the-portlet-war-for-a-specific-portal-server.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-to-build-the-portlet-war-for-a-specific-portal-server.html	(from cwiki.apache.org/WW/faqs.html)
15:11:54	17245/17245	U-----	200	untouched ('OK')	text/html	etag:%2239d513-435d-aebb4680%22	cwiki.apache.org/WW/cookbook.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/cookbook.html	(from cwiki.apache.org/WW/faqs.html)
15:11:54	12032/12032	U-----	200	untouched ('OK')	text/html	etag:%2239d42d-2f00-ce075540%22	cwiki.apache.org/WW/what-is-the-actioncontext.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/what-is-the-actioncontext.html	(from cwiki.apache.org/WW/faqs.html)
15:11:54	6376/6376	U-----	200	untouched ('OK')	text/html	etag:%2239d4bd-18e8-d3cf6f80%22	cwiki.apache.org/WW/why-is-my-action-unavailable.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-is-my-action-unavailable.html	(from cwiki.apache.org/WW/faqs.html)
15:11:54	9708/9708	U-----	200	untouched ('OK')	text/html	etag:%2239d49f-25ec-d205ac00%22	cwiki.apache.org/WW/ie-showing-a-prompt-saying-this-page-contains-both-secure-and-nonsecure-items-when-using-dojo.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/ie-showing-a-prompt-saying-this-page-contains-both-secure-and-nonsecure-items-when-using-dojo.html	(from cwiki.apache.org/WW/faqs.html)
15:11:54	8059/8059	U-----	200	untouched ('OK')	text/html	etag:%2239d497-1f7b-d17c57c0%22	cwiki.apache.org/WW/how-can-i-fix-the-attribute-short-circuit-error-message.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-can-i-fix-the-attribute-short-circuit-error-message.html	(from cwiki.apache.org/WW/faqs.html)
15:11:54	569/569	U-----	200	untouched ('OK')	image/gif	etag:%221ac4ca-239-9b2fa0c0%22	cwiki.apache.org/confluence/images/icons/emoticons/warning.gif	C:/My%20Web%20Sites/WW/cwiki.apache.org/confluence/images/icons/emoticons/warning.gif	(from cwiki.apache.org/WW/action-configuration.html)
15:11:55	10411/10411	U-----	200	untouched ('OK')	text/html	etag:%2239d521-28ab-d81a1180%22	cwiki.apache.org/WW/chain-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/chain-result.html	(from cwiki.apache.org/WW/result-types.html)
15:11:55	9510/9510	U-----	200	untouched ('OK')	text/html	etag:%2239d5dd-2526-cdca4c40%22	cwiki.apache.org/WW/struts-maven-archetype.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/struts-maven-archetype.html	(from cwiki.apache.org/WW/release-notes-201.html)
15:11:55	9531/9531	U-----	200	untouched ('OK')	text/html	etag:%2239d494-253b-d16d1580%22	cwiki.apache.org/WW/freemarker-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/freemarker-result.html	(from cwiki.apache.org/WW/result-types.html)
15:11:55	9441/9441	U-----	200	untouched ('OK')	text/html	etag:%2239d491-24e1-d15dd340%22	cwiki.apache.org/WW/dispatcher-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/dispatcher-result.html	(from cwiki.apache.org/WW/result-types.html)
15:11:55	6807/6807	U-----	200	untouched ('OK')	text/html	etag:%2239d4e3-1a97-d54ce7c0%22	cwiki.apache.org/WW/redirect-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/redirect-result.html	(from cwiki.apache.org/WW/result-types.html)
15:11:55	8926/8926	U-----	200	untouched ('OK')	text/html	etag:%2239d4ea-22de-d5993300%22	cwiki.apache.org/WW/httpheader-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/httpheader-result.html	(from cwiki.apache.org/WW/result-types.html)
15:11:55	7988/7988	U-----	200	untouched ('OK')	text/html	etag:%2239d542-1f34-da6d2940%22	cwiki.apache.org/WW/stream-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/stream-result.html	(from cwiki.apache.org/WW/result-types.html)
15:11:55	8654/8654	U-----	200	untouched ('OK')	text/html	etag:%2239d4cd-21ce-d4774840%22	cwiki.apache.org/WW/velocity-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/velocity-result.html	(from cwiki.apache.org/WW/result-types.html)
15:11:55	13726/13726	U-----	200	untouched ('OK')	text/html	etag:%2239d511-359e-d7352fc0%22	cwiki.apache.org/WW/redirect-action-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/redirect-action-result.html	(from cwiki.apache.org/WW/result-types.html)
15:11:55	13492/13492	U-----	200	untouched ('OK')	text/html	etag:%2239d432-34b4-ce53a080%22	cwiki.apache.org/WW/xsl-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/xsl-result.html	(from cwiki.apache.org/WW/result-types.html)
15:11:56	10740/10740	U-----	200	untouched ('OK')	text/html	etag:%2239d5a6-29f4-dbeaa180%22	cwiki.apache.org/WW/tiles-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/tiles-result.html	(from cwiki.apache.org/WW/result-types.html)
15:11:56	634/634	U-----	200	untouched ('OK')	image/gif	etag:%221ac4c8-27a-f28e3800%22	cwiki.apache.org/confluence/images/icons/emoticons/help_16.gif	C:/My%20Web%20Sites/WW/cwiki.apache.org/confluence/images/icons/emoticons/help_16.gif	(from cwiki.apache.org/WW/creating-and-signing-a-distribution.html)
15:11:56	11430/11430	U-----	200	untouched ('OK')	text/html	etag:%2239d5fb-2ca6-d17c57c0%22	cwiki.apache.org/WW/ready-set-go.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/ready-set-go.html	(from cwiki.apache.org/WW/bootstrap.html)
15:11:56	9265/9265	U-----	200	untouched ('OK')	text/html	etag:%2239d4e4-2431-d55c2a00%22	cwiki.apache.org/WW/plaintext-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/plaintext-result.html	(from cwiki.apache.org/WW/result-types.html)
15:11:56	16919/16919	U-----	200	untouched ('OK')	text/html	etag:%2239d3f4-4217-ca73ce40%22	cwiki.apache.org/WW/hello-world.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/hello-world.html	(from cwiki.apache.org/WW/bootstrap.html)
15:11:56	10615/10615	U-----	200	untouched ('OK')	text/html	etag:%2239d5fc-2977-cdbb0a00%22	cwiki.apache.org/WW/coding-actions.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/coding-actions.html	(from cwiki.apache.org/WW/bootstrap.html)
15:11:56	18795/18795	U-----	200	untouched ('OK')	text/html	etag:%2239d600-496b-dbeaa180%22	cwiki.apache.org/WW/using-tags.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/using-tags.html	(from cwiki.apache.org/WW/bootstrap.html)
15:11:57	12653/12653	U-----	200	untouched ('OK')	text/html	etag:%2239d601-316d-dbeaa180%22	cwiki.apache.org/WW/validating-input.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/validating-input.html	(from cwiki.apache.org/WW/bootstrap.html)
15:11:57	12947/12947	U-----	200	untouched ('OK')	text/html	etag:%2239d4a1-3293-d251f740%22	cwiki.apache.org/WW/result-configuration.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/result-configuration.html	(from cwiki.apache.org/WW/result-types.html)
15:11:57	15135/15135	U-----	200	untouched ('OK')	text/html	etag:%2239d603-3b1f-dc092600%22	cwiki.apache.org/WW/localizing-output.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/localizing-output.html	(from cwiki.apache.org/WW/bootstrap.html)
15:11:57	11923/11923	U-----	200	untouched ('OK')	text/html	etag:%2239d5fd-2e93-c9241cc0%22	cwiki.apache.org/WW/selecting-results.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/selecting-results.html	(from cwiki.apache.org/WW/bootstrap.html)
15:11:57	8404/8404	U-----	200	untouched ('OK')	text/html	etag:%2239d424-20d4-cd8d4340%22	cwiki.apache.org/WW/flying-solo.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/flying-solo.html	(from cwiki.apache.org/WW/bootstrap.html)
15:11:57	11154/11154	U-----	200	untouched ('OK')	text/html	etag:%2239d4a2-2b92-d251f740%22	cwiki.apache.org/WW/prepare-interceptor.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/prepare-interceptor.html	(from cwiki.apache.org/WW/crud-demo-i.html)
15:11:57	15728/15728	U-----	200	untouched ('OK')	text/html	etag:%2239d446-3d70-cfc1d680%22	cwiki.apache.org/WW/action.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/action.html	(from cwiki.apache.org/WW/crud-demo-i.html)
15:11:57	10413/10413	U-----	200	untouched ('OK')	text/html	etag:%2239d4d7-28ad-d4d2d5c0%22	cwiki.apache.org/WW/if.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/if.html	(from cwiki.apache.org/WW/crud-demo-i.html)
15:11:57	31018/31018	U-----	200	untouched ('OK')	text/html	etag:%2239d4c3-792a-d43a3f40%22	cwiki.apache.org/WW/tutoriallesson06.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/tutoriallesson06.html	(from cwiki.apache.org/WW/bootstrap.html)
15:11:57	62309/62309	U-----	200	untouched ('OK')	image/jpeg	etag:%2239d45e-f365-d05a6d00%22	cwiki.apache.org/WW/portlet-tutorial.data/new-project-2.jpg	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/portlet-tutorial.data/new-project-2.jpg	(from cwiki.apache.org/WW/portlet-tutorial.html)
15:11:57	56836/56836	U-----	200	untouched ('OK')	image/jpeg	etag:%2239d461-de04-d069af40%22	cwiki.apache.org/WW/portlet-tutorial.data/new-project-1.jpg	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/portlet-tutorial.data/new-project-1.jpg	(from cwiki.apache.org/WW/portlet-tutorial.html)
15:11:57	47890/47890	U-----	200	untouched ('OK')	image/jpeg	etag:%2239d457-bb12-d05a6d00%22	cwiki.apache.org/WW/portlet-tutorial.data/buildpath.jpg	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/portlet-tutorial.data/buildpath.jpg	(from cwiki.apache.org/WW/portlet-tutorial.html)
15:11:57	10022/10022	U-----	200	untouched ('OK')	text/html	etag:%2239d36a-2726-c820b680%22	cwiki.apache.org/WW/else.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/else.html	(from cwiki.apache.org/WW/crud-demo-i.html)
15:11:58	100111/100111	U-----	200	untouched ('OK')	image/jpeg	etag:%2239d46d-1870f-d069af40%22	cwiki.apache.org/WW/portlet-tutorial.data/jboss-portal-frontpage.jpg	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/portlet-tutorial.data/jboss-portal-frontpage.jpg	(from cwiki.apache.org/WW/portlet-tutorial.html)
15:11:58	67307/67307	U-----	200	untouched ('OK')	image/jpeg	etag:%2239d45b-106eb-d05a6d00%22	cwiki.apache.org/WW/portlet-tutorial.data/project-structure-hello-world-1.jpg	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/portlet-tutorial.data/project-structure-hello-world-1.jpg	(from cwiki.apache.org/WW/portlet-tutorial.html)
15:11:58	26682/26682	U-----	200	untouched ('OK')	image/jpeg	etag:%2239d46a-683a-d069af40%22	cwiki.apache.org/WW/portlet-tutorial.data/jboss-portal-portlet-page.jpg	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/portlet-tutorial.data/jboss-portal-portlet-page.jpg	(from cwiki.apache.org/WW/portlet-tutorial.html)
15:11:58	32930/32930	U-----	200	untouched ('OK')	image/jpeg	etag:%2239d467-80a2-d069af40%22	cwiki.apache.org/WW/portlet-tutorial.data/hello-world-form-1.jpg	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/portlet-tutorial.data/hello-world-form-1.jpg	(from cwiki.apache.org/WW/portlet-tutorial.html)
15:11:58	27580/27580	U-----	200	untouched ('OK')	image/jpeg	etag:%2239d464-6bbc-d069af40%22	cwiki.apache.org/WW/portlet-tutorial.data/hello-world-result-1.jpg	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/portlet-tutorial.data/hello-world-result-1.jpg	(from cwiki.apache.org/WW/portlet-tutorial.html)
15:11:58	16960/16960	U-----	200	untouched ('OK')	text/html	etag:%2239d4a7-4240-d3091240%22	cwiki.apache.org/WW/chat-application.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/chat-application.html	(from cwiki.apache.org/WW/examples.html)
15:11:58	10619/10619	U-----	200	untouched ('OK')	text/html	etag:%2239d50f-297b-d725ed80%22	cwiki.apache.org/WW/accessing-application-session-request-objects.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/accessing-application-session-request-objects.html	(from cwiki.apache.org/WW/core-developers-guide.html)
15:11:58	16163/16163	U-----	200	untouched ('OK')	text/html	etag:%2239d4f7-3f23-d5e57e40%22	cwiki.apache.org/WW/simplelogin-with-session.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/simplelogin-with-session.html	(from cwiki.apache.org/WW/examples.html)
15:11:58	8945/8945	U-----	200	untouched ('OK')	text/html	etag:%2239d406-22f1-cb8676c0%22	cwiki.apache.org/WW/related-tools.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/related-tools.html	(from cwiki.apache.org/WW/core-developers-guide.html)
15:11:59	8425/8425	U-----	200	untouched ('OK')	text/html	etag:%2239d3eb-20e9-ca278300%22	cwiki.apache.org/WW/sunone-70.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/sunone-70.html	(from cwiki.apache.org/WW/application-servers.html)
15:11:59	13258/13258	U-----	200	untouched ('OK')	text/html	etag:%2239d4fa-33ca-d6410bc0%22	cwiki.apache.org/WW/weblogic-61.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/weblogic-61.html	(from cwiki.apache.org/WW/application-servers.html)
15:11:59	7777/7777	U-----	200	untouched ('OK')	text/html	etag:%2239d3fc-1e61-cacf5bc0%22	cwiki.apache.org/WW/websphere.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/websphere.html	(from cwiki.apache.org/WW/application-servers.html)
15:11:59	12921/12921	U-----	200	untouched ('OK')	text/html	etag:%2239d427-3279-cdca4c40%22	cwiki.apache.org/WW/exception-configuration.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/exception-configuration.html	(from cwiki.apache.org/WW/architecture.html)
15:11:59	9312/9312	U-----	200	untouched ('OK')	text/html	etag:%2239d534-2460-d8b2a800%22	cwiki.apache.org/WW/weblogic.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/weblogic.html	(from cwiki.apache.org/WW/application-servers.html)
15:11:59	6653/6653	U-----	200	untouched ('OK')	text/html	etag:%2239d48d-19fd-d15dd340%22	cwiki.apache.org/WW/reloading-configuration.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/reloading-configuration.html	(from cwiki.apache.org/WW/configuration-files.html)
15:11:59	13881/13881	U-----	200	untouched ('OK')	text/html	etag:%2239d606-3639-dc092600%22	cwiki.apache.org/WW/strutsxml-examples.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/strutsxml-examples.html	(from cwiki.apache.org/WW/strutsxml.html)
15:11:59	10987/10987	U-----	200	untouched ('OK')	text/html	etag:%2239d472-2aeb-d078f180%22	cwiki.apache.org/WW/package-configuration.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/package-configuration.html	(from cwiki.apache.org/WW/struts-configuration-elements.html)
15:11:59	12212/12212	U-----	200	untouched ('OK')	image/png	etag:%2239d375-2fb4-c86d01c0%22	cwiki.apache.org/WW/architecture.data/arch.png	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/architecture.data/arch.png	(from cwiki.apache.org/WW/architecture.html)
15:11:59	7666/7666	U-----	200	untouched ('OK')	text/html	etag:%2239d370-1df2-c84e7d40%22	cwiki.apache.org/WW/include-configuration.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/include-configuration.html	(from cwiki.apache.org/WW/struts-configuration-elements.html)
15:11:59	11324/11324	U-----	200	untouched ('OK')	text/html	etag:%2239d560-2c3c-dbbcdac0%22	cwiki.apache.org/WW/interceptor-configuration.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/interceptor-configuration.html	(from cwiki.apache.org/WW/struts-configuration-elements.html)
15:11:59	9243/9243	U-----	200	untouched ('OK')	text/html	etag:%2239d3ec-241b-ca278300%22	cwiki.apache.org/WW/views.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/views.html	(from cwiki.apache.org/WW/struts-configuration-elements.html)
15:11:59	14922/14922	U-----	200	untouched ('OK')	text/html	etag:%2239d530-3a4a-d8942380%22	cwiki.apache.org/WW/namespace-configuration.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/namespace-configuration.html	(from cwiki.apache.org/WW/struts-configuration-elements.html)
15:12:00	10393/10393	U-----	200	untouched ('OK')	text/html	etag:%2239d454-2899-d05a6d00%22	cwiki.apache.org/WW/alias-interceptor.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/alias-interceptor.html	(from cwiki.apache.org/WW/interceptors.html)
15:12:00	10949/10949	U-----	200	untouched ('OK')	text/html	etag:%2239d4fb-2ac5-d66ed280%22	cwiki.apache.org/WW/chaining-interceptor.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/chaining-interceptor.html	(from cwiki.apache.org/WW/interceptors.html)
15:12:00	8166/8166	U-----	200	untouched ('OK')	text/html	etag:%2239d607-1fe6-be6b86c0%22	cwiki.apache.org/WW/checkbox-interceptor.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/checkbox-interceptor.html	(from cwiki.apache.org/WW/interceptors.html)
15:12:00	17554/17554	U-----	200	untouched ('OK')	image/png	etag:%22430f06-4492-ca577980%22	cwiki.apache.org/WW/interceptors.data/overview.png	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/interceptors.data/overview.png	(from cwiki.apache.org/WW/interceptors.html)
15:12:00	9506/9506	U-----	200	untouched ('OK')	text/html	etag:%2239d42c-2522-ce075540%22	cwiki.apache.org/WW/create-session-interceptor.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/create-session-interceptor.html	(from cwiki.apache.org/WW/interceptors.html)
15:12:00	17582/17582	U-----	200	untouched ('OK')	text/html	etag:%2239d55a-44ae-db9e5640%22	cwiki.apache.org/WW/execute-and-wait-interceptor.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/execute-and-wait-interceptor.html	(from cwiki.apache.org/WW/interceptors.html)
15:12:00	11050/11050	U-----	200	untouched ('OK')	text/html	etag:%2239d4a0-2b2a-d242b500%22	cwiki.apache.org/WW/conversion-error-interceptor.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/conversion-error-interceptor.html	(from cwiki.apache.org/WW/interceptors.html)
15:12:00	12408/12408	U-----	200	untouched ('OK')	text/html	etag:%2239d43b-3078-ceec3700%22	cwiki.apache.org/WW/exception-interceptor.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/exception-interceptor.html	(from cwiki.apache.org/WW/interceptors.html)
15:12:00	10400/10400	U-----	200	untouched ('OK')	text/html	etag:%2239d3ef-28a0-ca460780%22	cwiki.apache.org/WW/i18n-interceptor.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/i18n-interceptor.html	(from cwiki.apache.org/WW/interceptors.html)
15:12:00	10194/10194	U-----	200	untouched ('OK')	text/html	etag:%2239d55e-27d2-dbbcdac0%22	cwiki.apache.org/WW/logger-interceptor.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/logger-interceptor.html	(from cwiki.apache.org/WW/interceptors.html)
