date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:20:32	12266/12266	U--M--	200	updated ('OK')	text/html	etag:%2239d450-2fea-62363200%22	cwiki.apache.org/WW/contributors-guide.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/contributors-guide.html	(from cwiki.apache.org/WW/guides.html)
16:20:32	9101/9101	U--M--	200	updated ('OK')	text/html	etag:%2239d356-238d-5b1e6640%22	cwiki.apache.org/WW/colophon.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/colophon.html	(from cwiki.apache.org/WW/guides.html)
16:20:33	10462/10462	U--M--	200	updated ('OK')	text/html	etag:%2239d615-28de-5cba6300%22	cwiki.apache.org/WW/plugin-guide.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/plugin-guide.html	(from cwiki.apache.org/WW/guides.html)
16:20:33	7447/7447	U--M--	200	updated ('OK')	text/html	etag:%2239d509-1d17-66fae600%22	cwiki.apache.org/WW/config-browser.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/config-browser.html	(from cwiki.apache.org/WW/guides.html)
16:20:33	36885/36885	U--M--	200	updated ('OK')	text/html	etag:%2239d476-9015-6291bf80%22	cwiki.apache.org/WW/documentation-style-guide.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/documentation-style-guide.html	(from cwiki.apache.org/WW/guides.html)
16:20:33	7129/7129	U--M--	200	updated ('OK')	text/html	etag:%2239d616-1bd9-682c1300%22	cwiki.apache.org/WW/jasperreports-plugin.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/jasperreports-plugin.html	(from cwiki.apache.org/WW/guides.html)
16:20:33	12546/12546	U--M--	200	updated ('OK')	text/html	etag:%2239d3f3-3102-5e1956c0%22	cwiki.apache.org/WW/javaserver-faces.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/javaserver-faces.html	(from cwiki.apache.org/WW/guides.html)
16:20:33	13256/13256	U--M--	200	updated ('OK')	text/html	etag:%2239d617-33c8-69e69440%22	cwiki.apache.org/WW/jfreechart-plugin.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/jfreechart-plugin.html	(from cwiki.apache.org/WW/guides.html)
16:20:33	18205/18205	U--M--	200	updated ('OK')	text/html	etag:%2239d44a-471d-62363200%22	cwiki.apache.org/WW/quickstart.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/quickstart.html	(from cwiki.apache.org/WW/guides.html)
16:20:34	109/109	U-----	200	untouched ('OK')	image/gif	etag:%221ac521-6d-2083d180%22	cwiki.apache.org/confluence/images/icons/plus.gif	C:/My%20Web%20Sites/WW/cwiki.apache.org/confluence/images/icons/plus.gif	(from cwiki.apache.org/WW/guides.html)
16:20:34	12734/12734	U--M--	200	updated ('OK')	text/html	etag:%2239d4b0-31be-64e4d740%22	cwiki.apache.org/WW/sitegraph.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/sitegraph.html	(from cwiki.apache.org/WW/guides.html)
16:20:34	14730/14730	U--M--	200	updated ('OK')	text/html	etag:%2239d4b8-398a-65035bc0%22	cwiki.apache.org/WW/sitemesh.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/sitemesh.html	(from cwiki.apache.org/WW/guides.html)
16:20:34	7364/7364	U--M--	200	updated ('OK')	text/html	etag:%2239d3f9-1cc4-5e289900%22	cwiki.apache.org/WW/eclipsework.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/eclipsework.html	(from cwiki.apache.org/WW/guides.html)
16:20:34	9639/9639	U--M--	200	updated ('OK')	text/html	etag:%2239d519-25a7-67937c80%22	cwiki.apache.org/WW/idea-plugin.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/idea-plugin.html	(from cwiki.apache.org/WW/guides.html)
16:20:34	9432/9432	U--M--	200	updated ('OK')	text/html	etag:%2239d4c4-24d8-656e2b80%22	cwiki.apache.org/WW/where-do-we-get-the-latest-version-the-framework.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/where-do-we-get-the-latest-version-the-framework.html	(from cwiki.apache.org/WW/faqs.html)
16:20:35	11521/11521	U--M--	200	updated ('OK')	text/html	etag:%2239d3f1-2d01-5e1956c0%22	cwiki.apache.org/WW/what-are-some-of-the-frameworks-best-features.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/what-are-some-of-the-frameworks-best-features.html	(from cwiki.apache.org/WW/faqs.html)
16:20:35	9252/9252	U--M--	200	updated ('OK')	text/html	etag:%2239d439-2424-616fd4c0%22	cwiki.apache.org/WW/can-you-suggest-an-elevator-pitch.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-you-suggest-an-elevator-pitch.html	(from cwiki.apache.org/WW/faqs.html)
16:20:35	10669/10669	U--M--	200	updated ('OK')	text/html	etag:%2239d532-29ad-68785e40%22	cwiki.apache.org/WW/how-can-we-display-dynamic-or-static-images-that-can-be-provided-as-an-array-of-bytes.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-can-we-display-dynamic-or-static-images-that-can-be-provided-as-an-array-of-bytes.html	(from cwiki.apache.org/WW/faqs.html)
16:20:35	11992/11992	U--M--	200	updated ('OK')	text/html	etag:%2239d612-2ed8-6226efc0%22	cwiki.apache.org/WW/can-we-use-junit-with-the-framework.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-we-use-junit-with-the-framework.html	(from cwiki.apache.org/WW/faqs.html)
16:20:35	7558/7558	U--M--	200	updated ('OK')	text/html	etag:%2239d493-1d86-630bd180%22	cwiki.apache.org/WW/how-can-we-force-the-action-mappings-strutsxml-to-reload.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-can-we-force-the-action-mappings-strutsxml-to-reload.html	(from cwiki.apache.org/WW/faqs.html)
16:20:35	8504/8504	U--M--	200	updated ('OK')	text/html	etag:%2239d4a3-2138-63d22ec0%22	cwiki.apache.org/WW/can-we-break-up-a-large-strutsxml-file-into-smaller-pieces.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-we-break-up-a-large-strutsxml-file-into-smaller-pieces.html	(from cwiki.apache.org/WW/faqs.html)
16:20:35	11866/11866	U--M--	200	updated ('OK')	text/html	etag:%2239d35e-2e5a-5b893600%22	cwiki.apache.org/WW/how-do-we-upload-files.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-we-upload-files.html	(from cwiki.apache.org/WW/faqs.html)
16:20:36	9253/9253	U--M--	200	updated ('OK')	text/html	etag:%2239d384-2425-5cd8e780%22	cwiki.apache.org/WW/how-do-we-get-access-to-the-session.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-we-get-access-to-the-session.html	(from cwiki.apache.org/WW/faqs.html)
16:20:36	9209/9209	U--M--	200	updated ('OK')	text/html	etag:%2239d547-23f9-69e69440%22	cwiki.apache.org/WW/how-can-we-access-the-httpservletrequest.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-can-we-access-the-httpservletrequest.html	(from cwiki.apache.org/WW/faqs.html)
16:20:36	9200/9200	U--M--	200	updated ('OK')	text/html	etag:%2239d420-23f0-6010e100%22	cwiki.apache.org/WW/how-can-we-access-request-parameters-passed-into-an-action.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-can-we-access-request-parameters-passed-into-an-action.html	(from cwiki.apache.org/WW/faqs.html)
16:20:36	9089/9089	U--M--	200	updated ('OK')	text/html	etag:%2239d396-2381-5d52f980%22	cwiki.apache.org/WW/how-can-we-access-the-httpservletresponse.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-can-we-access-the-httpservletresponse.html	(from cwiki.apache.org/WW/faqs.html)
16:20:36	10576/10576	U--M--	200	updated ('OK')	text/html	etag:%2239d550-2950-6a516400%22	cwiki.apache.org/WW/how-do-we-access-static-parameters-from-an-action.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-we-access-static-parameters-from-an-action.html	(from cwiki.apache.org/WW/faqs.html)
16:20:37	9497/9497	U--M--	200	updated ('OK')	text/html	etag:%2239d516-2519-67937c80%22	cwiki.apache.org/WW/how-do-i-obtain-security-details-jaas.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-obtain-security-details-jaas.html	(from cwiki.apache.org/WW/faqs.html)
16:20:37	8328/8328	U--M--	200	updated ('OK')	text/html	etag:%2239d35b-2088-5b2da880%22	cwiki.apache.org/WW/can-i-change-theme-on-a-per-page-basis.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-i-change-theme-on-a-per-page-basis.html	(from cwiki.apache.org/WW/faqs.html)
16:20:37	9215/9215	U--M--	200	updated ('OK')	text/html	etag:%2239d54a-23ff-69f5d680%22	cwiki.apache.org/WW/can-we-access-an-actions-result.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-we-access-an-actions-result.html	(from cwiki.apache.org/WW/faqs.html)
16:20:37	7285/7285	U--M--	200	updated ('OK')	text/html	etag:%2239d3f2-1c75-5e1956c0%22	cwiki.apache.org/WW/why-isnt-our-prepare-interceptor-being-executed.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-isnt-our-prepare-interceptor-being-executed.html	(from cwiki.apache.org/WW/faqs.html)
16:20:37	8427/8427	U--M--	200	updated ('OK')	text/html	etag:%2239d43a-20eb-616fd4c0%22	cwiki.apache.org/WW/can-i-change-templatedir-on-a-per-page-basis.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-i-change-templatedir-on-a-per-page-basis.html	(from cwiki.apache.org/WW/faqs.html)
16:20:37	8755/8755	U--M--	200	updated ('OK')	text/html	etag:%2239d51a-2233-67937c80%22	cwiki.apache.org/WW/can-i-change-templatesuffix-on-a-per-page-basis.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-i-change-templatesuffix-on-a-per-page-basis.html	(from cwiki.apache.org/WW/faqs.html)
16:20:38	7954/7954	U--M--	200	updated ('OK')	text/html	etag:%2239d37a-1f12-5c9bde80%22	cwiki.apache.org/WW/how-do-i-use-messages-from-within-the-validator.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-use-messages-from-within-the-validator.html	(from cwiki.apache.org/WW/faqs.html)
16:20:38	7569/7569	U--M--	200	updated ('OK')	text/html	etag:%2239d36b-1d91-5c4f9340%22	cwiki.apache.org/WW/how-do-i-unit-test-my-actions-validation-logic.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-unit-test-my-actions-validation-logic.html	(from cwiki.apache.org/WW/faqs.html)
16:20:38	6984/6984	U--M--	200	updated ('OK')	text/html	etag:%2239d366-1b48-5c405100%22	cwiki.apache.org/WW/why-does-ww-ignore-my-message-when-its-enclosed-in-cdata.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-does-ww-ignore-my-message-when-its-enclosed-in-cdata.html	(from cwiki.apache.org/WW/faqs.html)
16:20:38	8732/8732	U--M--	200	updated ('OK')	text/html	etag:%2239d492-221c-630bd180%22	cwiki.apache.org/WW/how-do-i-populate-my-action-properties-upon-validation-failure.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-populate-my-action-properties-upon-validation-failure.html	(from cwiki.apache.org/WW/faqs.html)
16:20:38	7538/7538	U--M--	200	updated ('OK')	text/html	etag:%2239d4c6-1d72-656e2b80%22	cwiki.apache.org/WW/how-do-we-change-locales.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-we-change-locales.html	(from cwiki.apache.org/WW/faqs.html)
16:20:38	9448/9448	U--M--	200	updated ('OK')	text/html	etag:%2239d42b-24e8-607bb0c0%22	cwiki.apache.org/WW/how-do-i-add-i18n-to-a-ui-tag-like-the-textfield-tag.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-add-i18n-to-a-ui-tag-like-the-textfield-tag.html	(from cwiki.apache.org/WW/faqs.html)
16:20:38	6541/6541	U--M--	200	updated ('OK')	text/html	etag:%2239d438-198d-616fd4c0%22	cwiki.apache.org/WW/how-do-i-decouple-xwork-localizedtextutil-global-resource-bundle-loading-from-serlvets.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-decouple-xwork-localizedtextutil-global-resource-bundle-loading-from-serlvets.html	(from cwiki.apache.org/WW/faqs.html)
16:20:38	9511/9511	U--M--	200	updated ('OK')	text/html	etag:%2239d411-2527-5f784a80%22	cwiki.apache.org/WW/how-do-i-set-a-global-resource-bundle.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-set-a-global-resource-bundle.html	(from cwiki.apache.org/WW/faqs.html)
16:20:39	8102/8102	U--M--	200	updated ('OK')	text/html	etag:%2239d4d2-1fa6-65ba76c0%22	cwiki.apache.org/WW/can-i-add-i18n-outside-the-actions-context.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-i-add-i18n-outside-the-actions-context.html	(from cwiki.apache.org/WW/faqs.html)
16:20:39	8346/8346	U--M--	200	updated ('OK')	text/html	etag:%2239d490-209a-630bd180%22	cwiki.apache.org/WW/how-to-support-utf-8-uriencoding-with-tomcat.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-to-support-utf-8-uriencoding-with-tomcat.html	(from cwiki.apache.org/WW/faqs.html)
16:20:39	8328/8328	U--M--	200	updated ('OK')	text/html	etag:%2239d528-2088-683b5540%22	cwiki.apache.org/WW/how-do-i-enable-encoding-in-my-forms.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-enable-encoding-in-my-forms.html	(from cwiki.apache.org/WW/faqs.html)
16:20:39	9712/9712	U--M--	200	updated ('OK')	text/html	etag:%2239d473-25f0-62733b00%22	cwiki.apache.org/WW/how-to-escape-special-chars-in-resource-bundles.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-to-escape-special-chars-in-resource-bundles.html	(from cwiki.apache.org/WW/faqs.html)
16:20:39	7920/7920	U--M--	200	updated ('OK')	text/html	etag:%2239d443-1ef0-61daa480%22	cwiki.apache.org/WW/how-do-i-change-the-invalid-input-error-message-for-a-particular-field.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-do-i-change-the-invalid-input-error-message-for-a-particular-field.html	(from cwiki.apache.org/WW/faqs.html)
16:20:39	7184/7184	U--M--	200	updated ('OK')	text/html	etag:%2239d3f5-1c10-5e1956c0%22	cwiki.apache.org/WW/why-is-the-application-logging-a-warning-that-the-compound-root-cannot-find-a-particular-object-with-a-particular-property.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-is-the-application-logging-a-warning-that-the-compound-root-cannot-find-a-particular-object-with-a-particular-property.html	(from cwiki.apache.org/WW/faqs.html)
16:20:40	10479/10479	U--M--	200	updated ('OK')	text/html	etag:%2239d40b-28ef-5f59c600%22	cwiki.apache.org/WW/what-are-the-default-variables-in-the-value-stack.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/what-are-the-default-variables-in-the-value-stack.html	(from cwiki.apache.org/WW/faqs.html)
16:20:40	8425/8425	U--M--	200	updated ('OK')	text/html	etag:%2239d4c9-20e9-657d6dc0%22	cwiki.apache.org/WW/how-can-i-put-a-string-literal-in-a-javascript-call-for-instance-in-an-onchange-attribute.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-can-i-put-a-string-literal-in-a-javascript-call-for-instance-in-an-onchange-attribute.html	(from cwiki.apache.org/WW/faqs.html)
16:20:40	8566/8566	U--M--	200	updated ('OK')	text/html	etag:%2239d55f-2176-6abc33c0%22	cwiki.apache.org/WW/why-wont-the-if-tag-evaluate-a-one-char-string.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-wont-the-if-tag-evaluate-a-one-char-string.html	(from cwiki.apache.org/WW/faqs.html)
16:20:40	7782/7782	U--M--	200	updated ('OK')	text/html	etag:%2257400b-1e66-6af93cc0%22	cwiki.apache.org/WW/why-do-the-form-tags-put-table-tags-around-controls.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-do-the-form-tags-put-table-tags-around-controls.html	(from cwiki.apache.org/WW/faqs.html)
16:20:40	8092/8092	U--M--	200	updated ('OK')	text/html	etag:%2239d38f-1f9c-5d2532c0%22	cwiki.apache.org/WW/why-does-freemarker-complain-that-theres-an-error-in-my-user-directive-when-i-used-jsp-tag.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-does-freemarker-complain-that-theres-an-error-in-my-user-directive-when-i-used-jsp-tag.html	(from cwiki.apache.org/WW/faqs.html)
16:20:40	7322/7322	U--M--	200	updated ('OK')	text/html	etag:%2239d4ff-1c9a-66eba3c0%22	cwiki.apache.org/WW/why-didnt-my-action-tag-get-executed-when-i-have-validation-errors.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-didnt-my-action-tag-get-executed-when-i-have-validation-errors.html	(from cwiki.apache.org/WW/faqs.html)
16:20:40	7857/7857	U--M--	200	updated ('OK')	text/html	etag:%2239d365-1eb1-5c405100%22	cwiki.apache.org/WW/why-are-request-parameters-appended-to-our-hyperlinks.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-are-request-parameters-appended-to-our-hyperlinks.html	(from cwiki.apache.org/WW/faqs.html)
16:20:40	6546/6546	U--M--	200	updated ('OK')	text/html	etag:%2239d483-1992-62cec880%22	cwiki.apache.org/WW/can-an-action-tag-run-another-method-apart-from-the-default-execute-method.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-an-action-tag-run-another-method-apart-from-the-default-execute-method.html	(from cwiki.apache.org/WW/faqs.html)
16:20:41	7563/7563	U--M--	200	updated ('OK')	text/html	etag:%2239d371-1d8b-5c6e17c0%22	cwiki.apache.org/WW/should-the-framework-call-getmodel-multiple-times-as-a-page-renders.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/should-the-framework-call-getmodel-multiple-times-as-a-page-renders.html	(from cwiki.apache.org/WW/faqs.html)
16:20:41	8808/8808	U--M--	200	updated ('OK')	text/html	etag:%2239d611-2268-64c652c0%22	cwiki.apache.org/WW/can-we-use-jstl-with-the-framework.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-we-use-jstl-with-the-framework.html	(from cwiki.apache.org/WW/faqs.html)
16:20:41	9093/9093	U--M--	200	updated ('OK')	text/html	etag:%2239d515-2385-67843a40%22	cwiki.apache.org/WW/im-trying-to-run-the-example-in-the-tutorial-on-tomcat-and-it-cant-instantiate-the-velocityengine.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/im-trying-to-run-the-example-in-the-tutorial-on-tomcat-and-it-cant-instantiate-the-velocityengine.html	(from cwiki.apache.org/WW/faqs.html)
16:20:41	8861/8861	U--M--	200	updated ('OK')	text/html	etag:%2239d610-229d-5c5ed580%22	cwiki.apache.org/WW/does-the-framework-integrate-with-hibernate.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/does-the-framework-integrate-with-hibernate.html	(from cwiki.apache.org/WW/faqs.html)
16:20:41	11443/11443	U--M--	200	updated ('OK')	text/html	etag:%2239d613-2cb3-5d2532c0%22	cwiki.apache.org/WW/how-can-we-schedule-quartz-jobs.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-can-we-schedule-quartz-jobs.html	(from cwiki.apache.org/WW/faqs.html)
16:20:42	10134/10134	U--M--	200	updated ('OK')	text/html	etag:%2239d3f0-2796-5dfad240%22	cwiki.apache.org/WW/which-portal-servers-are-supported.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/which-portal-servers-are-supported.html	(from cwiki.apache.org/WW/faqs.html)
16:20:42	10822/10822	U--M--	200	updated ('OK')	text/html	etag:%2239d614-2a46-62ed4d00%22	cwiki.apache.org/WW/can-we-use-acegi-security-with-the-framework.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/can-we-use-acegi-security-with-the-framework.html	(from cwiki.apache.org/WW/faqs.html)
16:20:42	7855/7855	U--M--	200	updated ('OK')	text/html	etag:%2239d4c5-1eaf-656e2b80%22	cwiki.apache.org/WW/how-to-build-the-portlet-war-for-a-specific-portal-server.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-to-build-the-portlet-war-for-a-specific-portal-server.html	(from cwiki.apache.org/WW/faqs.html)
16:20:42	6439/6439	U--M--	200	updated ('OK')	text/html	etag:%2239d4bd-1927-65129e00%22	cwiki.apache.org/WW/why-is-my-action-unavailable.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/why-is-my-action-unavailable.html	(from cwiki.apache.org/WW/faqs.html)
16:20:42	8122/8122	U--M--	200	updated ('OK')	text/html	etag:%2239d497-1fba-631b13c0%22	cwiki.apache.org/WW/how-can-i-fix-the-attribute-short-circuit-error-message.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/how-can-i-fix-the-attribute-short-circuit-error-message.html	(from cwiki.apache.org/WW/faqs.html)
16:20:43	9771/9771	U--M--	200	updated ('OK')	text/html	etag:%2239d49f-262b-6385e380%22	cwiki.apache.org/WW/ie-showing-a-prompt-saying-this-page-contains-both-secure-and-nonsecure-items-when-using-dojo.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/ie-showing-a-prompt-saying-this-page-contains-both-secure-and-nonsecure-items-when-using-dojo.html	(from cwiki.apache.org/WW/faqs.html)
16:20:43	12095/12095	U--M--	200	updated ('OK')	text/html	etag:%2239d42d-2f3f-60c7fc00%22	cwiki.apache.org/WW/what-is-the-actioncontext.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/what-is-the-actioncontext.html	(from cwiki.apache.org/WW/faqs.html)
16:20:43	7700/7700	U--M--	200	updated ('OK')	text/html	etag:%2239d41f-1e14-6010e100%22	cwiki.apache.org/WW/whiteboard.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/whiteboard.html	(from cwiki.apache.org/WW/overview.html)
16:20:43	569/569	U-----	200	untouched ('OK')	image/gif	etag:%221ac4ca-239-9b2fa0c0%22	cwiki.apache.org/confluence/images/icons/emoticons/warning.gif	C:/My%20Web%20Sites/WW/cwiki.apache.org/confluence/images/icons/emoticons/warning.gif	(from cwiki.apache.org/WW/action-configuration.html)
16:20:44	17042/17042	U--M--	200	updated ('OK')	text/html	etag:%2239d513-4292-67567380%22	cwiki.apache.org/WW/cookbook.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/cookbook.html	(from cwiki.apache.org/WW/faqs.html)
16:20:44	9573/9573	U--M--	200	updated ('OK')	text/html	etag:%2239d5dd-2565-607bb0c0%22	cwiki.apache.org/WW/struts-maven-archetype.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/struts-maven-archetype.html	(from cwiki.apache.org/WW/release-notes-201.html)
16:20:44	12878/12878	U--M--	200	updated ('OK')	text/html	etag:%2239d447-324e-6226efc0%22	cwiki.apache.org/WW/result-types.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/result-types.html	(from cwiki.apache.org/WW/home.html)
16:20:44	634/634	U-----	200	untouched ('OK')	image/gif	etag:%221ac4c8-27a-f28e3800%22	cwiki.apache.org/confluence/images/icons/emoticons/help_16.gif	C:/My%20Web%20Sites/WW/cwiki.apache.org/confluence/images/icons/emoticons/help_16.gif	(from cwiki.apache.org/WW/creating-and-signing-a-distribution.html)
16:20:44	11514/11514	U--M--	200	updated ('OK')	text/html	etag:%2239d5fb-2cfa-631b13c0%22	cwiki.apache.org/WW/ready-set-go.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/ready-set-go.html	(from cwiki.apache.org/WW/bootstrap.html)
16:20:45	30534/30534	U--M--	200	updated ('OK')	text/html	etag:%2239d618-7746-6b087f00%22	cwiki.apache.org/WW/release-plan-202.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/release-plan-202.html	(from cwiki.apache.org/WW/migration-guide.html)
16:20:45	10678/10678	U--M--	200	updated ('OK')	text/html	etag:%2239d5fc-29b6-606c6e80%22	cwiki.apache.org/WW/coding-actions.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/coding-actions.html	(from cwiki.apache.org/WW/bootstrap.html)
16:20:45	11986/11986	U--M--	200	updated ('OK')	text/html	etag:%2239d5fd-2ed2-5d15f080%22	cwiki.apache.org/WW/selecting-results.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/selecting-results.html	(from cwiki.apache.org/WW/bootstrap.html)
16:20:45	16859/16859	U--M--	200	updated ('OK')	text/html	etag:%2239d3f4-41db-5e1956c0%22	cwiki.apache.org/WW/hello-world.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/hello-world.html	(from cwiki.apache.org/WW/bootstrap.html)
16:20:46	12716/12716	U--M--	200	updated ('OK')	text/html	etag:%2239d601-31ac-6ae9fa80%22	cwiki.apache.org/WW/validating-input.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/validating-input.html	(from cwiki.apache.org/WW/bootstrap.html)
16:20:46	8467/8467	U--M--	200	updated ('OK')	text/html	etag:%2239d424-2113-605d2c40%22	cwiki.apache.org/WW/flying-solo.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/flying-solo.html	(from cwiki.apache.org/WW/bootstrap.html)
16:20:46	15198/15198	U--M--	200	updated ('OK')	text/html	etag:%2239d603-3b5e-6ae9fa80%22	cwiki.apache.org/WW/localizing-output.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/localizing-output.html	(from cwiki.apache.org/WW/bootstrap.html)
16:20:46	31102/31102	U--M--	200	updated ('OK')	text/html	etag:%2239d4c3-797e-656e2b80%22	cwiki.apache.org/WW/tutoriallesson06.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/tutoriallesson06.html	(from cwiki.apache.org/WW/bootstrap.html)
16:20:46	15791/15791	U--M--	200	updated ('OK')	text/html	etag:%2239d446-3daf-6226efc0%22	cwiki.apache.org/WW/action.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/action.html	(from cwiki.apache.org/WW/crud-demo-i.html)
16:20:47	10476/10476	U--M--	200	updated ('OK')	text/html	etag:%2239d4d7-28ec-65d8fb40%22	cwiki.apache.org/WW/if.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/if.html	(from cwiki.apache.org/WW/crud-demo-i.html)
16:20:47	11217/11217	U--M--	200	updated ('OK')	text/html	etag:%2239d4a2-2bd1-63d22ec0%22	cwiki.apache.org/WW/prepare-interceptor.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/prepare-interceptor.html	(from cwiki.apache.org/WW/crud-demo-i.html)
16:20:47	10085/10085	U--M--	200	updated ('OK')	text/html	etag:%2239d36a-2765-5c4f9340%22	cwiki.apache.org/WW/else.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/else.html	(from cwiki.apache.org/WW/crud-demo-i.html)
16:20:49	47890/47890	U--M--	200	updated ('OK')	image/jpeg	etag:%2239d457-bb12-6263f8c0%22	cwiki.apache.org/WW/portlet-tutorial.data/buildpath.jpg	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/portlet-tutorial.data/buildpath.jpg	(from cwiki.apache.org/WW/portlet-tutorial.html)
16:20:49	19657/19657	U--M--	200	updated ('OK')	text/html	etag:%2239d600-4cc9-6ae9fa80%22	cwiki.apache.org/WW/using-tags.html	C:/My%20Web%20Sites/WW/cwiki.apache.org/WW/using-tags.html	(from cwiki.apache.org/WW/bootstrap.html)
